7299.474	9692.909	8455.030
8378.653	11886.817	10197.802
7182.143	9858.072	8319.922
7299.474	9692.909	8455.030
8378.653	11886.817	10197.802
7182.143	9858.072	8319.922
7299.474	9692.909	8455.030
8378.653	11886.817	10197.802
7182.143	9858.072	8319.922
7299.474	9692.909	8455.030
8378.653	11886.817	10197.802
7182.143	9858.072	8319.922
